SECCODE,TIME,OPEN,CLOSE,LOW,HIGH,VOLUME,CHANGE
ROSN,174750,270.2,270.2,270.2,270.2,1850,0
ROSN,174755,270.2,270.2,270.2,270.2,1000,0
ROSN,174757,270.2,270.2,270.2,270.2,20,0
ROSN,174758,270.2,270.2,270.2,270.2,50,0
ROSN,174759,270.2,270.2,270.2,270.2,10,0
ROSN,174810,270.15,270.15,270.15,270.15,50,0
ROSN,174828,270.15,270.15,270.15,270.15,10,0
ROSN,174848,270.1,269.95,269.95,270.1,1000,-0.056
ROSN,174857,270.15,270.15,270.15,270.15,20,0
ROSN,174927,270.1,270.1,270.1,270.1,1020,0
ROSN,174955,269.95,269.9,269.9,269.95,630,-0.019
ROSN,174956,270.05,270.2,270.05,270.2,4000,0.056
ROSN,174957,270.2,270.2,270.2,270.2,20,0
ROSN,175026,270.2,270.15,270.15,270.2,500,-0.019
ROSN,175028,270.2,270.2,270.2,270.2,20,0
ROSN,175036,270.2,270.2,270.2,270.2,10,0
ROSN,175050,270.2,270.2,270.2,270.2,40,0
ROSN,175051,270.15,270.15,270.15,270.15,10,0
ROSN,175058,270.15,270.15,270.15,270.15,20,0
ROSN,175105,270.15,270.2,270.15,270.2,2350,0.019
ROSN,175106,270.15,270.15,270.15,270.15,10,0
ROSN,175114,270.15,270.15,270.15,270.15,10,0
ROSN,175116,270.15,270.15,270.15,270.15,10,0
ROSN,175128,270.15,270.15,270.15,270.15,20,0
ROSN,175147,270.15,270.15,270.15,270.15,200,0
ROSN,175148,270.15,270.15,270.15,270.15,200,0
ROSN,175158,270.15,270.15,270.15,270.15,10,0
ROSN,175222,269.95,269.95,269.95,269.95,100,0
ROSN,175228,270.1,270.1,270.1,270.1,20,0
ROSN,175240,269.95,269.95,269.95,269.95,10,0
ROSN,175243,270.05,270.05,270.05,270.05,300,0
ROSN,175258,270.1,270.1,270.1,270.1,20,0
ROSN,175301,270.1,270.1,270.1,270.1,100,0
ROSN,175304,270.05,270.05,270.05,270.05,10,0
ROSN,175305,270,270,270,270,60,0
ROSN,175323,270.1,270.1,270.1,270.1,100,0
ROSN,175324,270,270,270,270,920,0
ROSN,175326,270,270,270,270,100,0
ROSN,175328,270,270,270,270,20,0
ROSN,175358,270,270,270,270,20,0
ROSN,175401,269.95,269.95,269.95,269.95,10,0
ROSN,175402,269.95,269.95,269.95,269.95,10,0
ROSN,175407,269.9,269.9,269.9,269.9,1670,0
ROSN,175409,269.85,269.75,269.75,269.95,990,-0.037
ROSN,175422,269.9,269.9,269.9,269.9,600,0
ROSN,175428,269.9,269.9,269.9,269.9,20,0
ROSN,175433,269.9,269.9,269.9,269.9,10,0
ROSN,175450,269.75,269.75,269.75,269.75,10,0
ROSN,175453,269.9,269.9,269.9,269.9,800,0
ROSN,175458,269.9,269.9,269.9,269.9,20,0
ROSN,175511,269.9,269.9,269.9,269.9,100,0
ROSN,175525,269.9,269.9,269.9,269.9,50,0
ROSN,175528,269.9,269.9,269.9,269.9,20,0
ROSN,175531,269.9,269.9,269.9,269.9,580,0
ROSN,175532,269.9,269.9,269.9,269.9,70,0
ROSN,175558,269.9,269.9,269.9,269.9,20,0
ROSN,175621,269.85,269.85,269.85,269.85,100,0
ROSN,175624,269.9,269.9,269.9,269.9,250,0
ROSN,175627,269.85,269.85,269.85,269.85,20,0
ROSN,175628,269.9,269.9,269.9,269.9,20,0
ROSN,175630,269.9,269.9,269.9,269.9,330,0
ROSN,175643,269.9,269.95,269.9,269.95,2000,0.019
ROSN,175658,269.95,269.95,269.95,269.95,20,0
ROSN,175724,269.95,270,269.95,270,2000,0.019
ROSN,175728,270,270,270,270,20,0
ROSN,175753,269.85,269.85,269.85,269.85,100,0
ROSN,175756,269.9,270,269.9,270,2000,0.037
ROSN,175757,269.9,270,269.9,270,2000,0.037
ROSN,175758,270,270,270,270,20,0
ROSN,175802,269.85,269.75,269.75,269.85,110,-0.037
ROSN,175812,269.85,269.75,269.75,269.85,800,-0.037
ROSN,175815,269.75,269.75,269.75,269.75,900,0
ROSN,175828,269.9,269.9,269.9,269.9,20,0
ROSN,175858,269.85,269.85,269.85,269.85,20,0
ROSN,175903,269.8,269.8,269.8,269.8,100,0
ROSN,175906,269.8,269.8,269.8,269.8,1390,0
ROSN,175918,269.85,269.9,269.85,269.9,2010,0.019
ROSN,175928,269.9,269.9,269.9,269.9,10,0
ROSN,175952,269.9,270,269.9,270,3150,0.037
ROSN,175953,270,270,270,270,2000,0
ROSN,175958,270,270,270,270,20,0
ROSN,180012,270,270.1,270,270.1,4000,0.037
ROSN,180013,270.05,270.15,270.05,270.15,2100,0.037
ROSN,180028,270.2,270.2,270.2,270.2,20,0
ROSN,180033,270.2,270.2,270.2,270.2,8000,0
ROSN,180035,270.2,270.2,270.2,270.2,6000,0
ROSN,180041,270.2,270.2,270.2,270.2,2070,0
ROSN,180053,270.15,270.15,270.15,270.15,200,0
ROSN,180058,270.15,270,270,270.15,170,-0.056
ROSN,180108,270.15,270.2,270.15,270.2,4000,0.019
ROSN,180122,270.1,270.05,270.05,270.1,710,-0.019
ROSN,180128,270.2,270.2,270.2,270.2,2020,0
ROSN,180129,270.2,270.4,270.2,270.4,4100,0.074
ROSN,180133,270.45,270.45,270.45,270.45,3830,0
ROSN,180137,270.4,270.5,270.4,270.5,4360,0.037
ROSN,180141,270.45,270.5,270.45,270.5,4000,0.018
ROSN,180143,270.5,270.5,270.5,270.5,1000,0
ROSN,180146,270.5,270.5,270.5,270.5,10,0
ROSN,180148,270.45,270.45,270.45,270.45,350,0
ROSN,180158,270.4,270.4,270.4,270.4,20,0
ROSN,180200,270.4,270.5,270.4,270.5,400,0.037
ROSN,180204,270.45,270.45,270.45,270.45,10,0
ROSN,180205,270.45,270.45,270.45,270.45,100,0
ROSN,180206,270.45,270.45,270.45,270.45,390,0
ROSN,180215,270.45,270.45,270.45,270.45,400,0
ROSN,180228,270.45,270.45,270.45,270.45,20,0
ROSN,180243,270.25,270.25,270.25,270.25,30,0
ROSN,180249,270.2,270.45,270.2,270.45,580,0.093
ROSN,180256,270.1,270.1,270.1,270.1,100,0
ROSN,180258,270.1,270.1,270.1,270.1,90,0
ROSN,180302,270,270.1,270,270.1,1200,0.037
ROSN,180321,270.05,270.05,270.05,270.05,90,0
ROSN,180328,270.1,270.1,270.1,270.1,20,0
ROSN,180333,270.1,270.1,270.1,270.1,40,0
ROSN,180340,270.1,270.45,270.1,270.45,7830,0.13
ROSN,180341,270.4,270.4,270.4,270.4,100,0
ROSN,180358,270.4,270.4,270.4,270.4,20,0
ROSN,180405,270.4,270.4,270.4,270.4,20,0
ROSN,180428,270.4,270.4,270.4,270.4,20,0
ROSN,180434,270.4,270.4,270.4,270.4,2000,0
ROSN,180458,270.35,270.35,270.35,270.35,20,0
ROSN,180510,270.35,270.2,270.2,270.35,600,-0.055
ROSN,180513,270.2,270.2,270.2,270.2,3600,0
ROSN,180514,270.2,270.2,270.2,270.2,400,0
ROSN,180515,270.2,270.35,270.2,270.35,1030,0.056
ROSN,180528,270.35,270.35,270.35,270.35,20,0
ROSN,180529,270.35,270.4,270.35,270.4,3000,0.018
ROSN,180533,270.4,270.4,270.4,270.4,490,0
ROSN,180534,270.4,270.4,270.4,270.4,7030,0
ROSN,180535,270.4,270.4,270.4,270.4,1000,0
ROSN,180538,270.4,270.45,270.4,270.45,2100,0.018
ROSN,180544,270.45,270.5,270.45,270.5,2000,0.018
ROSN,180548,270.5,270.5,270.5,270.5,2160,0
ROSN,180550,270.5,270.5,270.5,270.5,100,0
ROSN,180557,270.5,270.5,270.5,270.5,2350,0
ROSN,180558,270.5,270.5,270.5,270.5,20,0
ROSN,180602,270.5,270.5,270.5,270.5,200,0
ROSN,180603,270.5,270.5,270.5,270.5,10,0
ROSN,180613,270.5,270.5,270.5,270.5,600,0
ROSN,180620,270.45,270.45,270.45,270.45,200,0
ROSN,180621,270.5,270.45,270.45,270.5,400,-0.018
ROSN,180628,270.5,270.5,270.5,270.5,20,0
ROSN,180631,270.5,270.5,270.5,270.5,350,0
ROSN,180634,270.5,270.5,270.5,270.5,200,0
ROSN,180635,270.5,270.5,270.5,270.5,900,0
ROSN,180653,270.45,270.5,270.45,270.5,230,0.018
ROSN,180658,270.45,270.45,270.45,270.45,10,0
ROSN,180727,270.45,270.5,270.2,270.5,3050,0.018
ROSN,180728,270.5,270.5,270.5,270.5,20,0
ROSN,180738,270.45,270.45,270.45,270.45,2000,0
ROSN,180742,270.5,270.5,270.5,270.5,2000,0
ROSN,180743,270.5,270.5,270.5,270.5,2000,0
ROSN,180746,270.45,270.5,270.45,270.5,560,0.018
ROSN,180751,270.5,270.5,270.5,270.5,200,0
ROSN,180757,270.5,270.5,270.5,270.5,20,0
ROSN,180758,270.5,270.5,270.5,270.5,20,0
ROSN,180820,270.45,270.45,270.45,270.45,550,0
ROSN,180828,270.45,270.45,270.45,270.45,20,0
ROSN,180846,270.45,270.45,270.45,270.45,20,0
ROSN,180851,270.45,270.45,270.45,270.45,700,0
ROSN,180858,270.4,270.4,270.4,270.4,20,0
ROSN,180928,270.4,270.4,270.4,270.4,20,0
ROSN,180932,270.4,270.4,270.4,270.4,200,0
ROSN,180935,270.4,270.4,270.4,270.4,4100,0
ROSN,180949,270.4,270.4,270.4,270.4,100,0
ROSN,180950,270.4,270.4,270.4,270.4,200,0
ROSN,180951,270.4,270.4,270.4,270.4,140,0
ROSN,180952,270.4,270.4,270.4,270.4,160,0
ROSN,180956,270.4,270.4,270.4,270.4,300,0
ROSN,180957,270.4,270.4,270.4,270.4,10,0
ROSN,180958,270.4,270.4,270.4,270.4,120,0
ROSN,180959,270.4,270.4,270.4,270.4,20,0
ROSN,181002,270.4,270.4,270.4,270.4,30,0
ROSN,181005,270.4,270.4,270.4,270.4,100,0
ROSN,181006,270.4,270.4,270.4,270.4,150,0
ROSN,181028,270.4,270.4,270.4,270.4,10,0
ROSN,181029,270.4,270.4,270.4,270.4,350,0
ROSN,181034,270.5,270.5,270.5,270.5,150,0
ROSN,181037,270.4,270.4,270.4,270.4,20,0
ROSN,181039,270.3,270.3,270.3,270.3,50,0
ROSN,181043,270.3,270.3,270.3,270.3,50,0
ROSN,181048,270.5,270.6,270.5,270.7,3610,0.037
ROSN,181051,270.6,270.6,270.6,270.6,2110,0
ROSN,181053,270.6,270.55,270.55,270.6,5240,-0.018
ROSN,181055,270.65,270.65,270.65,270.65,2400,0
ROSN,181058,270.7,270.7,270.7,270.7,20,0
ROSN,181106,270.7,270.7,270.7,270.7,200,0
ROSN,181111,270.65,270.65,270.65,270.65,240,0
ROSN,181128,270.6,270.6,270.6,270.6,20,0
ROSN,181158,270.6,270.6,270.6,270.6,20,0
ROSN,181211,270.5,270.5,270.5,270.5,2000,0
ROSN,181218,270.2,270.2,270.2,270.2,400,0
ROSN,181220,270.45,270.45,270.45,270.45,170,0
ROSN,181228,270.45,270.45,270.45,270.45,20,0
ROSN,181258,270.45,270.45,270.45,270.45,20,0
ROSN,181328,270.45,270.45,270.45,270.45,70,0
ROSN,181357,270.25,270.25,270.25,270.25,470,0
ROSN,181358,270.4,270.4,270.4,270.4,20,0
ROSN,181419,270.25,270.25,270.25,270.25,40,0
ROSN,181428,270.35,270.4,270.35,270.4,2000,0.018
ROSN,181429,270.4,270.4,270.4,270.4,10,0
ROSN,181448,270.35,270.35,270.35,270.35,2840,0
ROSN,181453,270.4,270.4,270.4,270.4,1690,0
ROSN,181459,270.45,270.45,270.45,270.45,20,0
ROSN,181506,270.25,270.25,270.25,270.25,10,0
ROSN,181520,270.5,270.7,270.5,270.7,2000,0.074
ROSN,181529,270.65,270.65,270.65,270.65,20,0
ROSN,181531,270.65,270.65,270.65,270.65,10,0
ROSN,181535,270.7,270.7,270.7,270.7,150,0
ROSN,181559,270.6,270.6,270.6,270.6,20,0
ROSN,181623,270.4,270.4,270.4,270.4,110,0
ROSN,181629,270.5,270.5,270.5,270.5,20,0
ROSN,181638,270.4,270.4,270.4,270.4,200,0
ROSN,181639,270.4,270.4,270.4,270.4,200,0
ROSN,181659,270.5,270.5,270.5,270.5,20,0
ROSN,181706,270.4,270.4,270.4,270.4,100,0
ROSN,181710,270.4,270.25,270.25,270.4,5250,-0.055
ROSN,181729,270.45,270.45,270.45,270.45,20,0
ROSN,181730,270.25,270.25,270.25,270.25,120,0
ROSN,181731,270.25,270.25,270.25,270.25,80,0
ROSN,181732,270.2,270.2,270.2,270.2,20,0
ROSN,181759,270.35,270.35,270.35,270.35,10,0
ROSN,181809,270.2,270.2,270.2,270.2,140,0
ROSN,181829,270.35,270.35,270.35,270.35,20,0
ROSN,181859,270.35,270.35,270.35,270.35,20,0
ROSN,181903,270.35,270.4,270.35,270.4,4690,0.018
ROSN,181906,270.3,270.3,270.3,270.3,300,0
ROSN,181907,270.4,270.4,270.4,270.4,300,0
ROSN,181908,270.4,270.5,270.4,270.5,2000,0.037
ROSN,181914,270.5,270.5,270.5,270.5,2000,0
ROSN,181915,270.5,270.5,270.5,270.5,350,0
ROSN,181920,270.4,270.25,270.25,270.4,1050,-0.055
ROSN,181924,270.45,270.45,270.45,270.45,400,0
ROSN,181927,270.25,270.2,270.2,270.25,2200,-0.019
ROSN,181929,270.5,270.5,270.5,270.5,20,0
ROSN,181941,270.25,270.25,270.25,270.25,10,0
ROSN,181950,270.3,270.3,270.3,270.3,350,0
ROSN,181959,270.4,270.4,270.4,270.4,20,0
ROSN,182022,270.2,270.2,270.2,270.2,10,0
ROSN,182029,270.4,270.4,270.4,270.4,20,0
ROSN,182059,270.35,270.35,270.35,270.35,20,0
ROSN,182118,270.35,270.35,270.35,270.35,100,0
ROSN,182122,270.2,270.2,270.2,270.2,350,0
ROSN,182129,270.35,270.35,270.35,270.35,10,0
ROSN,182134,270.35,270.35,270.35,270.35,100,0
ROSN,182143,270.3,270.3,270.3,270.3,10,0
ROSN,182154,270.3,270.35,270.3,270.35,2000,0.018
ROSN,182159,270.35,270.35,270.35,270.35,20,0
ROSN,182229,270.35,270.35,270.35,270.35,20,0
ROSN,182231,270.35,270.35,270.35,270.35,150,0
ROSN,182248,270.35,270.35,270.35,270.35,150,0
ROSN,182250,270.35,270.35,270.35,270.35,100,0
ROSN,182252,270.35,270.35,270.35,270.35,600,0
ROSN,182253,270.35,270.4,270.35,270.4,1410,0.018
ROSN,182254,270.4,270.4,270.4,270.4,100,0
ROSN,182259,270.4,270.4,270.4,270.4,20,0
ROSN,182318,270.4,270.4,270.4,270.4,30,0
ROSN,182319,270.4,270.4,270.4,270.4,200,0
ROSN,182329,270.4,270.4,270.4,270.4,20,0
ROSN,182333,270.35,270.35,270.35,270.35,10,0
ROSN,182335,270.4,270.4,270.4,270.4,20,0
ROSN,182337,270.3,270.25,270.25,270.3,420,-0.018
ROSN,182342,270.35,270.35,270.35,270.35,200,0
ROSN,182353,270.35,270.4,270.35,270.4,5000,0.018
ROSN,182359,270.4,270.4,270.4,270.4,20,0
ROSN,182429,270.35,270.35,270.35,270.35,20,0
ROSN,182438,270.2,270.2,270.2,270.2,1150,0
ROSN,182441,270.2,270.15,270.15,270.2,2260,-0.019
ROSN,182442,270.35,270.5,270.35,270.5,3840,0.055
ROSN,182453,270.45,270.45,270.45,270.45,230,0
ROSN,182459,270.45,270.45,270.45,270.45,20,0
ROSN,182525,270.3,270.3,270.3,270.3,100,0
ROSN,182529,270.45,270.45,270.45,270.45,10,0
ROSN,182548,270.45,270.45,270.45,270.45,200,0
ROSN,182549,270.35,270.2,270.2,270.35,1500,-0.055
ROSN,182558,270.25,270.25,270.25,270.25,10,0
ROSN,182559,270.25,270.25,270.25,270.25,340,0
ROSN,182602,270.25,270.2,270.2,270.25,2260,-0.019
ROSN,182605,270.2,270.15,270.15,270.2,2350,-0.019
ROSN,182616,270.2,270.2,270.2,270.2,350,0
ROSN,182629,270.4,270.4,270.4,270.4,20,0
ROSN,182649,270.4,270.4,270.4,270.4,10,0
ROSN,182656,270.4,270.4,270.4,270.4,200,0
ROSN,182659,270.4,270.4,270.4,270.4,20,0
ROSN,182702,270.4,270.4,270.4,270.4,100,0
ROSN,182711,270.4,270.4,270.4,270.4,590,0
ROSN,182728,270.4,270.4,270.4,270.4,200,0
ROSN,182729,270.4,270.4,270.4,270.4,20,0
ROSN,182733,270.3,270.2,270.2,270.3,1500,-0.037
ROSN,182736,270.25,270.25,270.25,270.25,200,0
ROSN,182739,270.2,270.2,270.2,270.2,150,0
ROSN,182741,270.2,270.2,270.2,270.2,80,0
ROSN,182742,270.15,270,270,270.15,2440,-0.056
ROSN,182743,270.25,270.25,270.25,270.25,520,0
ROSN,182751,270.3,270.4,270.3,270.4,1000,0.037
ROSN,182757,270.15,270.15,270.15,270.15,10,0
ROSN,182759,270.35,270.35,270.35,270.35,20,0
ROSN,182803,270.1,270.05,270.05,270.1,700,-0.019
ROSN,182811,270.05,270.05,270.05,270.05,750,0
ROSN,182812,270.05,270,270,270.05,1260,-0.019
ROSN,182815,270,270,270,270,370,0
ROSN,182819,270.1,270.1,270.1,270.1,1050,0
ROSN,182822,270.05,270.05,270.05,270.05,40,0
ROSN,182829,270.05,270.1,270.05,270.1,180,0.019
ROSN,182831,270.1,270.1,270.1,270.1,390,0
ROSN,182834,270.1,270.1,270.1,270.1,50,0
ROSN,182851,270.2,270.2,270.2,270.2,1000,0
ROSN,182859,270.2,270.2,270.2,270.2,10,0
ROSN,182927,270.05,270.05,270.05,270.05,60,0
ROSN,182929,270.15,270.15,270.15,270.15,20,0
ROSN,182935,270.15,270.15,270.15,270.15,10,0
ROSN,182958,270.05,270.05,270.05,270.05,170,0
ROSN,182959,270.1,270.1,270.1,270.1,20,0
ROSN,183003,270.05,270.05,270.05,270.05,2200,0
ROSN,183006,270,270,270,270,400,0
ROSN,183007,270,270,270,270,150,0
ROSN,183008,270,270,270,270,100,0
ROSN,183009,270,270,270,270,110,0
ROSN,183012,269.9,269.9,269.9,269.9,10,0
ROSN,183013,269.95,270,269.95,270,250,0.019
ROSN,183019,270,270,270,270,100,0
ROSN,183021,269.9,269.9,269.9,269.9,40,0
ROSN,183022,269.85,269.85,269.85,269.85,40,0
ROSN,183023,269.85,269.85,269.85,269.85,40,0
ROSN,183025,269.85,269.8,269.8,269.85,800,-0.019
ROSN,183027,269.8,269.8,269.8,269.8,350,0
ROSN,183029,269.9,269.9,269.9,269.9,20,0
ROSN,183036,269.8,269.8,269.8,269.8,50,0
ROSN,183037,269.8,269.8,269.8,269.8,200,0
ROSN,183039,269.8,269.8,269.8,269.8,80,0
ROSN,183041,269.8,269.8,269.8,269.8,110,0
ROSN,183049,269.75,269.7,269.7,269.75,200,-0.019
ROSN,183057,269.75,269.7,269.7,269.75,30,-0.019
ROSN,183059,269.8,269.8,269.8,269.8,40,0
ROSN,183102,269.8,269.8,269.8,269.8,130,0
ROSN,183103,269.75,269.7,269.7,269.75,110,-0.019
ROSN,183106,269.7,269.7,269.7,269.7,1500,0
ROSN,183108,269.75,269.75,269.75,269.75,20,0
ROSN,183113,269.7,269.7,269.7,269.7,300,0
ROSN,183114,269.7,269.7,269.7,269.7,1180,0
ROSN,183117,269.7,269.7,269.7,269.7,250,0
ROSN,183119,269.75,269.75,269.75,269.75,10,0
ROSN,183120,269.7,269.75,269.55,269.75,4030,0.019
ROSN,183129,269.75,269.75,269.75,269.75,20,0
ROSN,183142,269.7,269.7,269.7,269.7,10,0
ROSN,183145,269.7,269.5,269.5,269.7,4140,-0.074
ROSN,183150,269.7,269.7,269.7,269.7,700,0
ROSN,183158,269.55,269.5,269.5,269.55,3500,-0.019
ROSN,183159,269.7,269.7,269.7,269.7,120,0
ROSN,183200,269.7,269.75,269.7,269.75,500,0.019
ROSN,183213,269.65,269.65,269.65,269.65,50,0
ROSN,183217,269.65,269.75,269.65,269.95,5430,0.037
ROSN,183229,269.9,269.9,269.9,269.9,20,0
ROSN,183234,269.85,269.85,269.85,269.85,100,0
ROSN,183249,269.8,269.8,269.8,269.8,200,0
ROSN,183251,269.85,269.85,269.85,269.85,20,0
ROSN,183259,269.7,269.85,269.7,269.85,80,0.056
ROSN,183303,269.85,269.85,269.85,269.85,10,0
ROSN,183329,269.85,269.85,269.85,269.85,20,0
ROSN,183341,269.85,269.85,269.85,269.85,970,0
ROSN,183359,269.8,269.8,269.8,269.8,20,0
ROSN,183402,269.8,269.8,269.8,269.8,740,0
ROSN,183414,269.7,269.7,269.7,269.7,2470,0
ROSN,183419,269.7,269.7,269.7,269.7,2080,0
ROSN,183420,269.7,269.7,269.7,269.7,600,0
ROSN,183422,269.7,269.7,269.7,269.7,630,0
ROSN,183423,269.7,269.7,269.7,269.7,200,0
ROSN,183425,269.7,269.7,269.7,269.7,150,0
ROSN,183426,269.7,269.7,269.7,269.7,90,0
ROSN,183427,269.7,269.7,269.7,269.7,150,0
ROSN,183429,269.75,269.75,269.75,269.75,20,0
ROSN,183437,269.7,269.7,269.7,269.7,1280,0
ROSN,183447,269.7,269.7,269.7,269.7,390,0
ROSN,183448,269.7,269.7,269.7,269.7,120,0
ROSN,183449,269.7,269.55,269.55,269.7,670,-0.056
ROSN,183452,269.55,269.55,269.55,269.55,470,0
ROSN,183453,269.55,269.55,269.55,269.55,200,0
ROSN,183456,269.55,269.55,269.55,269.55,100,0
ROSN,183459,269.55,269.6,269.55,269.6,120,0.019
ROSN,183500,269.55,269.55,269.55,269.55,2610,0
ROSN,183502,269.55,269.55,269.55,269.55,390,0
ROSN,183503,269.55,269.5,269.5,269.55,90,-0.019
ROSN,183504,269.5,269.5,269.5,269.5,100,0
ROSN,183505,269.5,269.5,269.5,269.5,80,0
ROSN,183506,269.5,269.5,269.5,269.5,90,0
ROSN,183507,269.5,269.5,269.5,269.5,460,0
ROSN,183508,269.5,269.5,269.5,269.5,610,0
ROSN,183509,269.5,269.5,269.5,269.5,1370,0
ROSN,183510,269.5,269.5,269.5,269.5,4050,0
ROSN,183511,269.5,269.5,269.5,269.5,1180,0
ROSN,183512,269.5,269.5,269.5,269.5,1610,0
ROSN,183513,269.5,269.5,269.5,269.5,3100,0
ROSN,183514,269.5,269.5,269.5,269.5,510,0
ROSN,183515,269.5,269.5,269.5,269.5,510,0
ROSN,183522,269.5,269.45,269.45,269.5,700,-0.019
ROSN,183523,269.45,269.4,269.4,269.45,700,-0.019
ROSN,183524,269.4,269.4,269.4,269.4,400,0
ROSN,183529,269.45,269.45,269.45,269.45,20,0
ROSN,183531,269.4,269.4,269.4,269.4,10,0
ROSN,183532,269.4,269.4,269.4,269.4,330,0
ROSN,183533,269.35,269.2,269.2,269.35,810,-0.056
ROSN,183535,269.15,269.15,269.15,269.15,1830,0
ROSN,183536,269.15,269.15,269.15,269.15,50,0
ROSN,183537,269.15,269.15,269.15,269.15,200,0
ROSN,183541,269.2,269.2,269.2,269.2,680,0
ROSN,183542,269.2,269.15,269.15,269.2,1580,-0.019
ROSN,183545,269.1,269.1,269.1,269.1,1000,0
ROSN,183547,269.15,269.1,269.1,269.15,20,-0.019
ROSN,183550,269.15,269.15,269.15,269.15,280,0
ROSN,183551,269.1,269.1,269.1,269.1,1470,0
ROSN,183552,269.1,269.1,269.1,269.1,400,0
ROSN,183553,269.1,269.1,269.1,269.1,10,0
ROSN,183555,269.15,269.15,269.15,269.15,200,0
ROSN,183559,269.1,269.1,269.1,269.1,10,0
ROSN,183600,269.15,269.1,269.1,269.15,120,-0.019
ROSN,183601,269.1,269.15,269.1,269.15,5110,0.019
ROSN,183602,269.15,269.15,269.15,269.15,10,0
ROSN,183603,269.15,269.15,269.1,269.15,50,0
ROSN,183604,269.15,269.1,269.1,269.15,380,-0.019
ROSN,183605,269.1,269.1,269.1,269.1,340,0
ROSN,183606,269.1,269.1,269.1,269.1,110,0
ROSN,183607,269.1,269.1,269.1,269.1,500,0
ROSN,183608,269.15,269.15,269.15,269.15,20,0
ROSN,183612,269.1,269.1,269.1,269.1,100,0
ROSN,183614,269.1,269.1,269.1,269.1,400,0
ROSN,183615,269.1,269.1,269.1,269.1,320,0
ROSN,183620,269.05,269,269,269.05,500,-0.019
ROSN,183621,269,269,269,269,10,0
ROSN,183623,269,268.75,268.75,269,8020,-0.093
ROSN,183626,268.75,268.75,268.75,268.75,1260,0
ROSN,183629,268.7,268.75,268.7,268.75,20,0.019
ROSN,183630,268.7,268.7,268.7,268.7,400,0
ROSN,183632,268.7,268.7,268.7,268.7,290,0
ROSN,183633,268.65,268.6,268.6,268.65,500,-0.019
ROSN,183635,268.7,268.7,268.65,268.7,170,0
ROSN,183636,268.7,268.7,268.7,268.7,30,0
ROSN,183637,268.65,268.7,268.65,268.7,660,0.019
ROSN,183639,268.65,268.65,268.65,268.65,50,0
ROSN,183643,268.65,268.7,268.6,268.7,2950,0.019
ROSN,183646,268.7,268.7,268.7,268.7,2000,0
ROSN,183647,268.6,268.6,268.6,268.6,10,0
ROSN,183653,268.7,268.85,268.7,268.85,290,0.056
ROSN,183657,268.7,268.7,268.7,268.7,40,0
ROSN,183659,268.7,268.7,268.6,268.7,130,0
ROSN,183702,268.7,268.7,268.7,268.7,10,0
ROSN,183704,268.6,268.6,268.6,268.6,10,0
ROSN,183705,268.6,268.6,268.6,268.6,10,0
ROSN,183708,268.7,268.85,268.7,268.85,1000,0.056
ROSN,183714,268.7,268.6,268.6,268.7,200,-0.037
ROSN,183716,268.7,268.6,268.6,268.7,150,-0.037
ROSN,183727,268.9,268.95,268.9,268.95,200,0.019
ROSN,183728,268.95,269.05,268.95,269.05,1000,0.037
ROSN,183729,268.8,269.05,268.8,269.05,220,0.093
ROSN,183731,268.8,268.8,268.8,268.8,100,0
ROSN,183737,269.05,269.05,269.05,269.05,10,0
ROSN,183741,268.8,268.8,268.8,268.8,120,0
ROSN,183745,268.8,268.8,268.8,268.8,150,0
ROSN,183747,268.8,268.8,268.8,268.8,120,0
ROSN,183752,268.8,268.8,268.8,268.8,100,0
ROSN,183800,268.8,268.95,268.8,268.95,20,0.056
ROSN,183803,269,269,269,269,200,0
ROSN,183812,269.1,269.1,269.1,269.1,120,0
ROSN,183814,269.1,269.1,269.1,269.1,20,0
ROSN,183818,269.05,269.05,269.05,269.05,110,0
ROSN,183822,269.05,269,269,269.05,640,-0.019
ROSN,183823,268.85,268.85,268.85,268.85,40,0
ROSN,183824,268.75,268.75,268.75,268.75,60,0
ROSN,183828,269,269.15,269,269.15,5000,0.056
ROSN,183830,269.15,269.15,269.15,269.15,20,0
ROSN,183838,268.9,268.85,268.85,268.9,300,-0.019
ROSN,183840,268.85,268.85,268.85,268.85,10,0
ROSN,183845,269.15,269.15,269.15,269.15,50,0
ROSN,183850,268.85,268.85,268.85,268.85,170,0
ROSN,183851,268.85,268.85,268.85,268.85,30,0
ROSN,183854,268.85,268.85,268.85,268.85,50,0
ROSN,183855,269.15,269.15,269.15,269.15,500,0
ROSN,183900,269,269,269,269,20,0
ROSN,183918,269,269,269,269,780,0
ROSN,183920,269.1,269.1,269.1,269.1,100,0
ROSN,183926,269.1,269.1,269.1,269.1,10,0
ROSN,183927,269.1,269.1,269.1,269.1,10,0
ROSN,183930,269.1,269.1,269.1,269.1,20,0
ROSN,183931,269.1,269.1,269.1,269.1,630,0
ROSN,183932,268.9,268.9,268.9,268.9,300,0
ROSN,183933,269.1,269.35,269.1,269.35,2500,0.093
ROSN,183935,269.35,269.35,269.35,269.35,30,0
ROSN,183936,269.1,269.1,269.1,269.1,30,0
ROSN,183937,269.05,269.05,269.05,269.05,270,0
ROSN,183939,269.05,269.05,269.05,269.05,300,0
ROSN,183940,269,269.2,269,269.2,110,0.074
ROSN,183941,269,269,269,269,190,0
ROSN,183942,269,269,269,269,200,0
ROSN,183943,269.25,269.25,269.25,269.25,10,0
ROSN,183944,269.25,268.9,268.9,269.4,4230,-0.13
